,Tamb,Tdc_in,qdc,wdc
156,19.45177431376651,0.15734177557751536,6.396760605275631,36.893538007568566
157,19.45177431376651,2.418034166190773,20.179351894184947,36.893538007568566
158,19.45177431376651,2.418034166190773,6.396760605275631,89.78894113482907
159,19.45177431376651,2.418034166190773,6.396760605275631,36.893538007568566
160,48.01959484862164,46.92855174941942,6.711563816294074,18.84433457467705
162,48.01959484862164,41.228552059829234,6.711563816294074,18.84433457467705
163,48.01959484862164,46.92855174941942,12.417183827608824,18.84433457467705
164,48.01959484862164,46.92855174941942,6.711563816294074,72.44925839610399
165,48.01959484862164,41.228552059829234,12.417183827608824,72.44925839610399
170,3.836875847261399,1.8130675196647645,18.98200673237443,73.87679140858353
171,8.012672648299485,1.8130675196647645,18.98200673237443,73.87679140858353
173,3.836875847261399,1.8130675196647645,19.848442923277617,73.87679140858353
174,3.836875847261399,1.8130675196647645,18.98200673237443,35.586120579000564
176,8.012672648299485,1.8130675196647645,19.848442923277617,35.586120579000564
182,15.096359102521092,1.0798260618001223,10.714133167639375,44.94777534777299
185,15.096359102521092,1.0798260618001223,7.506160894408822,29.817249895334246
187,15.661935469601303,1.0798260618001223,10.714133167639375,29.817249895334246
188,15.661935469601303,1.0798260618001223,7.506160894408822,44.94777534777299
189,15.661935469601303,1.0798260618001223,7.506160894408822,29.817249895334246
190,33.25171488886699,24.206368631124498,22.995592452585697,78.08454252785073
191,32.99495781073347,24.206368631124498,22.995592452585697,78.08454252785073
193,33.25171488886699,24.206368631124498,15.76331720687449,78.08454252785073
194,33.25171488886699,24.206368631124498,22.995592452585697,78.38910472912714
196,32.99495781073347,24.206368631124498,15.76331720687449,78.38910472912714
210,24.637066234648227,17.284360151551663,10.384312083944678,39.13642404139042
211,24.22156107192859,17.284360151551663,10.384312083944678,39.13642404139042
212,24.637066234648227,14.124177755694836,10.384312083944678,39.13642404139042
213,24.637066234648227,17.284360151551663,19.227257011458278,39.13642404139042
214,24.637066234648227,17.284360151551663,10.384312083944678,92.52388443108649
215,24.637066234648227,14.124177755694836,19.227257011458278,92.52388443108649
216,24.22156107192859,17.284360151551663,19.227257011458278,92.52388443108649
217,24.22156107192859,14.124177755694836,10.384312083944678,92.52388443108649
218,24.22156107192859,14.124177755694836,19.227257011458278,39.13642404139042
219,24.22156107192859,14.124177755694836,19.227257011458278,92.52388443108649
230,38.4705252725631,8.540158771537243,14.389108741655946,24.05287714449689
231,49.20020052073524,8.540158771537243,14.389108741655946,24.05287714449689
232,38.4705252725631,28.549689384456723,14.389108741655946,24.05287714449689
233,38.4705252725631,8.540158771537243,23.02921461313963,24.05287714449689
234,38.4705252725631,8.540158771537243,14.389108741655946,46.96539091158659
235,38.4705252725631,28.549689384456723,23.02921461313963,46.96539091158659
236,49.20020052073524,8.540158771537243,23.02921461313963,46.96539091158659
237,49.20020052073524,28.549689384456723,14.389108741655946,46.96539091158659
238,49.20020052073524,28.549689384456723,23.02921461313963,24.05287714449689
239,49.20020052073524,28.549689384456723,23.02921461313963,46.96539091158659
240,43.60521939322352,30.707297558523717,20.655376084148884,35.897605014313015
242,43.60521939322352,32.405051110498604,20.655376084148884,35.897605014313015
243,43.60521939322352,30.707297558523717,10.419082095846534,35.897605014313015
244,43.60521939322352,30.707297558523717,20.655376084148884,13.964747915789484
245,43.60521939322352,32.405051110498604,10.419082095846534,13.964747915789484
251,42.32319314489141,19.971548754442484,12.948348635807633,90.92337136818097
252,11.367176395095884,5.561898870579898,12.948348635807633,90.92337136818097
255,11.367176395095884,5.561898870579898,17.34929703734815,98.35987294485793
256,42.32319314489141,19.971548754442484,17.34929703734815,98.35987294485793
257,42.32319314489141,5.561898870579898,12.948348635807633,98.35987294485793
258,42.32319314489141,5.561898870579898,17.34929703734815,90.92337136818097
259,42.32319314489141,5.561898870579898,17.34929703734815,98.35987294485793
267,37.49117244528607,22.660252469964327,16.79173657670617,59.35252792581916
268,37.49117244528607,22.660252469964327,13.942806646227837,31.672393998913467
269,37.49117244528607,22.660252469964327,13.942806646227837,59.35252792581916
270,25.23717919494957,4.503934646118432,9.078147372230887,64.83736946746708
271,17.4053069149144,4.503934646118432,9.078147372230887,64.83736946746708
273,25.23717919494957,4.503934646118432,22.82391880452633,64.83736946746708
274,25.23717919494957,4.503934646118432,9.078147372230887,52.80111728547141
276,17.4053069149144,4.503934646118432,22.82391880452633,52.80111728547141
282,34.79234361154958,26.7980454669334,12.08816903270781,71.42643660107629
285,34.79234361154958,26.7980454669334,10.935949388891459,67.26274822385983
290,17.064133776444944,10.445243929233401,22.04303676635027,16.21365906080231
291,27.336040203552695,10.445243929233401,22.04303676635027,16.21365906080231
292,17.064133776444944,9.706887932214885,22.04303676635027,16.21365906080231
293,17.064133776444944,10.445243929233401,21.29402745142579,16.21365906080231
294,17.064133776444944,10.445243929233401,22.04303676635027,40.73572618555278
295,17.064133776444944,9.706887932214885,21.29402745142579,40.73572618555278
296,27.336040203552695,10.445243929233401,21.29402745142579,40.73572618555278
297,27.336040203552695,9.706887932214885,22.04303676635027,40.73572618555278
298,27.336040203552695,9.706887932214885,21.29402745142579,16.21365906080231
299,27.336040203552695,9.706887932214885,21.29402745142579,40.73572618555278
301,46.287726492341605,37.23337544091046,8.215740462765098,86.48716254550965
306,46.287726492341605,37.23337544091046,6.570393355563283,24.630477583203465
307,46.287726492341605,18.606250936258586,8.215740462765098,24.630477583203465
308,46.287726492341605,18.606250936258586,6.570393355563283,86.48716254550965
309,46.287726492341605,18.606250936258586,6.570393355563283,24.630477583203465
310,46.5398758658208,13.835315923299639,18.181624565273523,53.50914570398629
312,46.5398758658208,45.187845716346054,18.181624565273523,53.50914570398629
313,46.5398758658208,13.835315923299639,16.66452488489449,53.50914570398629
314,46.5398758658208,13.835315923299639,18.181624565273523,83.53878326181322
315,46.5398758658208,45.187845716346054,16.66452488489449,83.53878326181322
320,45.733210559003055,37.61616226639599,23.626323273405433,22.398752943444997
322,45.733210559003055,40.016688557341695,23.626323273405433,22.398752943444997
323,45.733210559003055,37.61616226639599,7.300901647657156,22.398752943444997
324,45.733210559003055,37.61616226639599,23.626323273405433,96.9786489307508
325,45.733210559003055,40.016688557341695,7.300901647657156,96.9786489307508
331,22.0545349592343,11.113466411922126,11.06794035807252,55.55309400780127
336,22.0545349592343,11.113466411922126,15.927405651658773,15.347220215070994
342,16.306189271993937,5.325315906107425,18.637134516611695,40.402888682596384
345,16.306189271993937,5.325315906107425,12.517076248303056,54.18503086138517
350,35.5457128494978,14.893982958886772,6.072189845144749,95.41776637628675
351,47.072758991084996,14.893982958886772,6.072189845144749,95.41776637628675
352,35.5457128494978,31.957735042274,6.072189845144749,95.41776637628675
353,35.5457128494978,14.893982958886772,19.719477469101548,95.41776637628675
354,35.5457128494978,14.893982958886772,6.072189845144749,57.96736080879346
355,35.5457128494978,31.957735042274,19.719477469101548,57.96736080879346
356,47.072758991084996,14.893982958886772,19.719477469101548,57.96736080879346
357,47.072758991084996,31.957735042274,6.072189845144749,57.96736080879346
358,47.072758991084996,31.957735042274,19.719477469101548,95.41776637628675
359,47.072758991084996,31.957735042274,19.719477469101548,57.96736080879346
361,38.41607713811099,28.28402533829212,14.742847267538309,79.27023096391932
366,38.41607713811099,28.28402533829212,13.482287568971515,39.361229278799144
372,19.23479812061414,17.297967212554067,20.54893528483808,46.30294379046187
375,19.23479812061414,17.297967212554067,23.286654694005847,68.63580237574877
382,12.171560435462743,10.920327891688792,9.744869448244572,72.47566471923143
385,12.171560435462743,10.920327891688792,8.550388164818287,84.91058797879145
387,13.5070828653872,10.920327891688792,9.744869448244572,84.91058797879145
388,13.5070828653872,10.920327891688792,8.550388164818287,72.47566471923143
389,13.5070828653872,10.920327891688792,8.550388164818287,84.91058797879145
390,42.802351580839606,5.367075843643397,15.56197383441031,17.273701599016785
391,32.04009002521634,5.367075843643397,15.56197383441031,17.273701599016785
392,42.802351580839606,27.824736850243063,15.56197383441031,17.273701599016785
393,42.802351580839606,5.367075843643397,19.215808756649494,17.273701599016785
394,42.802351580839606,5.367075843643397,15.56197383441031,23.260110365152357
395,42.802351580839606,27.824736850243063,19.215808756649494,23.260110365152357
396,32.04009002521634,5.367075843643397,19.215808756649494,23.260110365152357
397,32.04009002521634,27.824736850243063,15.56197383441031,23.260110365152357
398,32.04009002521634,27.824736850243063,19.215808756649494,17.273701599016785
399,32.04009002521634,27.824736850243063,19.215808756649494,23.260110365152357
400,37.715629489626735,33.8796249284409,8.311348624527454,54.95312897983939
402,37.715629489626735,36.44361529070884,8.311348624527454,54.95312897983939
403,37.715629489626735,33.8796249284409,14.375242626294494,54.95312897983939
404,37.715629489626735,33.8796249284409,8.311348624527454,34.21441112589091
405,37.715629489626735,36.44361529070884,14.375242626294494,34.21441112589091
411,25.175108373723926,16.811214949563148,16.293073469772935,88.10069481216371
412,7.511998423282057,0.8409590424969792,16.293073469772935,88.10069481216371
415,7.511998423282057,0.8409590424969792,22.360212659463286,73.81971956403927
416,25.175108373723926,16.811214949563148,22.360212659463286,73.81971956403927
417,25.175108373723926,0.8409590424969792,16.293073469772935,73.81971956403927
418,25.175108373723926,0.8409590424969792,22.360212659463286,88.10069481216371
419,25.175108373723926,0.8409590424969792,22.360212659463286,73.81971956403927
421,45.305450978316365,43.40426927348599,13.43836859241128,15.070932986978441
422,23.83344370080158,21.24070114623755,13.43836859241128,15.070932986978441
425,23.83344370080158,21.24070114623755,10.021769106388092,79.7635063720122
426,45.305450978316365,43.40426927348599,10.021769106388092,79.7635063720122
427,45.305450978316365,21.24070114623755,13.43836859241128,79.7635063720122
428,45.305450978316365,21.24070114623755,10.021769106388092,15.070932986978441
429,45.305450978316365,21.24070114623755,10.021769106388092,79.7635063720122
430,31.14047500761226,7.676259692385792,21.431109806522727,70.1141037211381
433,31.14047500761226,7.676259692385792,17.70763635635376,70.1141037211381
434,31.14047500761226,7.676259692385792,21.431109806522727,28.44410179356113
442,34.05305020771921,29.581710848677904,17.682755464687943,63.61395194049925
445,34.05305020771921,29.581710848677904,7.122543800622225,91.14006480505691
450,14.290448517166077,1.144093475677073,7.448873050510883,30.612979134619238
451,41.32874375060201,1.144093475677073,7.448873050510883,30.612979134619238
452,14.290448517166077,9.164877278078347,7.448873050510883,30.612979134619238
453,14.290448517166077,1.144093475677073,16.144751954823732,30.612979134619238
454,14.290448517166077,1.144093475677073,7.448873050510883,21.22290337614715
455,14.290448517166077,9.164877278078347,16.144751954823732,21.22290337614715
456,41.32874375060201,1.144093475677073,16.144751954823732,21.22290337614715
457,41.32874375060201,9.164877278078347,7.448873050510883,21.22290337614715
458,41.32874375060201,9.164877278078347,16.144751954823732,30.612979134619238
459,41.32874375060201,9.164877278078347,16.144751954823732,21.22290337614715
461,35.34240817539394,27.932221362460407,22.81856449507177,92.62026740374044
466,35.34240817539394,27.932221362460407,10.62979076988995,48.34652097580955
467,35.34240817539394,12.813609977159649,22.81856449507177,48.34652097580955
468,35.34240817539394,12.813609977159649,10.62979076988995,92.62026740374044
469,35.34240817539394,12.813609977159649,10.62979076988995,48.34652097580955
470,47.26241844985634,23.14846096429974,12.578120324760675,37.430451083760715
473,47.26241844985634,23.14846096429974,21.638052390888333,37.430451083760715
474,47.26241844985634,23.14846096429974,12.578120324760675,63.842780515998605
480,49.10713379094377,26.277250990457834,17.12530178949237,76.7081597249955
481,49.818794536963104,26.277250990457834,17.12530178949237,76.7081597249955
482,49.10713379094377,6.413580384850501,17.12530178949237,76.7081597249955
483,49.10713379094377,26.277250990457834,15.037531798705459,76.7081597249955
484,49.10713379094377,26.277250990457834,17.12530178949237,44.111756554748865
485,49.10713379094377,6.413580384850501,15.037531798705459,44.111756554748865
486,49.818794536963104,26.277250990457834,15.037531798705459,44.111756554748865
487,49.818794536963104,6.413580384850501,17.12530178949237,44.111756554748865
488,49.818794536963104,6.413580384850501,15.037531798705459,76.7081597249955
489,49.818794536963104,6.413580384850501,15.037531798705459,44.111756554748865
510,32.20110115883872,2.7998445940203966,13.141204493120313,47.77915417606011
511,29.798275430500507,2.7998445940203966,13.141204493120313,47.77915417606011
512,32.20110115883872,15.666222185268998,13.141204493120313,47.77915417606011
513,32.20110115883872,2.7998445940203966,11.70183750987053,47.77915417606011
514,32.20110115883872,2.7998445940203966,13.141204493120313,17.15901999756694
515,32.20110115883872,15.666222185268998,11.70183750987053,17.15901999756694
516,29.798275430500507,2.7998445940203966,11.70183750987053,17.15901999756694
517,29.798275430500507,15.666222185268998,13.141204493120313,17.15901999756694
518,29.798275430500507,15.666222185268998,11.70183750987053,47.77915417606011
519,29.798275430500507,15.666222185268998,11.70183750987053,17.15901999756694
522,29.26606565248221,2.6702311280183495,7.74057406000793,41.96788696467877
525,29.26606565248221,2.6702311280183495,23.46468623355031,81.24329752933235
527,33.6676263185218,2.6702311280183495,7.74057406000793,81.24329752933235
528,33.6676263185218,2.6702311280183495,23.46468623355031,41.96788696467877
529,33.6676263185218,2.6702311280183495,23.46468623355031,81.24329752933235
530,22.587580135837197,9.137087448593228,17.98760999366641,96.99489371981473
531,14.744751614518464,9.137087448593228,17.98760999366641,96.99489371981473
533,22.587580135837197,9.137087448593228,13.299899954348803,96.99489371981473
534,22.587580135837197,9.137087448593228,17.98760999366641,32.66860596748069
536,14.744751614518464,9.137087448593228,13.299899954348803,32.66860596748069
550,39.55158699452877,18.27116826986894,21.98966208100319,59.87440844567493
551,39.76340171080083,18.27116826986894,21.98966208100319,59.87440844567493
552,39.55158699452877,19.317822686489674,21.98966208100319,59.87440844567493
553,39.55158699452877,18.27116826986894,8.952468948438764,59.87440844567493
554,39.55158699452877,18.27116826986894,21.98966208100319,75.12862967887894
555,39.55158699452877,19.317822686489674,8.952468948438764,75.12862967887894
556,39.76340171080083,18.27116826986894,8.952468948438764,75.12862967887894
557,39.76340171080083,19.317822686489674,21.98966208100319,75.12862967887894
558,39.76340171080083,19.317822686489674,8.952468948438764,59.87440844567493
559,39.76340171080083,19.317822686489674,8.952468948438764,75.12862967887894
562,40.94621652327478,17.02802216690034,10.801537977531552,88.26396681739018
565,40.94621652327478,17.02802216690034,22.10747405514121,86.38953752910719
570,10.907422572933136,3.907003552466631,23.364285349845886,33.04591724323109
571,45.32485745102167,3.907003552466631,23.364285349845886,33.04591724323109
573,10.907422572933136,3.907003552466631,14.623548176139593,33.04591724323109
574,10.907422572933136,3.907003552466631,23.364285349845886,27.484110626056793
576,45.32485745102167,3.907003552466631,14.623548176139593,27.484110626056793
587,28.033053869381547,25.21944156754762,6.939544407650828,43.41434849722311
588,28.033053869381547,25.21944156754762,18.03937473334372,61.9856922082603
589,28.033053869381547,25.21944156754762,18.03937473334372,43.41434849722311
590,27.8348856696859,18.98473821952939,19.49133549258113,29.012999959997835
591,20.440033969655634,18.98473821952939,19.49133549258113,29.012999959997835
592,27.8348856696859,11.283974488265812,19.49133549258113,29.012999959997835
593,27.8348856696859,18.98473821952939,9.694395387545228,29.012999959997835
594,27.8348856696859,18.98473821952939,19.49133549258113,69.94387088358403
595,27.8348856696859,11.283974488265812,9.694395387545228,69.94387088358403
596,20.440033969655634,18.98473821952939,9.694395387545228,69.94387088358403
597,20.440033969655634,11.283974488265812,19.49133549258113,69.94387088358403
598,20.440033969655634,11.283974488265812,9.694395387545228,29.012999959997835
599,20.440033969655634,11.283974488265812,9.694395387545228,69.94387088358403
600,37.38433725377545,36.66074814433232,19.6892711520195,13.554349116887897
602,37.38433725377545,24.188216418121012,19.6892711520195,13.554349116887897
603,37.38433725377545,36.66074814433232,17.10933287255466,13.554349116887897
604,37.38433725377545,36.66074814433232,19.6892711520195,49.94976252730936
605,37.38433725377545,24.188216418121012,17.10933287255466,49.94976252730936
610,17.59088344210759,13.23835081141442,13.878758596256375,68.57467524686828
611,36.57782279830426,13.23835081141442,13.878758596256375,68.57467524686828
613,17.59088344210759,13.23835081141442,6.162387622520328,68.57467524686828
614,17.59088344210759,13.23835081141442,13.878758596256375,56.498333811629564
616,36.57782279830426,13.23835081141442,6.162387622520328,56.498333811629564
621,43.06363340932876,39.27106125587598,15.818488519638777,50.657373837903144
626,43.06363340932876,39.27106125587598,20.893164910376072,95.68050297606737
627,43.06363340932876,33.933389445114884,15.818488519638777,95.68050297606737
628,43.06363340932876,33.933389445114884,20.893164910376072,50.657373837903144
629,43.06363340932876,33.933389445114884,20.893164910376072,95.68050297606737
630,43.86298795612529,9.458470758609472,10.014597801491618,83.82784208972008
631,11.696643543429673,9.458470758609472,10.014597801491618,83.82784208972008
632,43.86298795612529,4.03203148143366,10.014597801491618,83.82784208972008
633,43.86298795612529,9.458470758609472,11.370322443544865,83.82784208972008
634,43.86298795612529,9.458470758609472,10.014597801491618,11.282832923475652
635,43.86298795612529,4.03203148143366,11.370322443544865,11.282832923475652
636,11.696643543429673,9.458470758609472,11.370322443544865,11.282832923475652
637,11.696643543429673,4.03203148143366,10.014597801491618,11.282832923475652
638,11.696643543429673,4.03203148143366,11.370322443544865,83.82784208972008
639,11.696643543429673,4.03203148143366,11.370322443544865,11.282832923475652
640,44.18634664732963,43.76874034749344,15.197410717606544,34.11058278916404
642,44.18634664732963,20.287595337908716,15.197410717606544,34.11058278916404
643,44.18634664732963,43.76874034749344,13.738583285361528,34.11058278916404
644,44.18634664732963,43.76874034749344,15.197410717606544,17.75822636378929
645,44.18634664732963,20.287595337908716,13.738583285361528,17.75822636378929
647,22.5312066716142,20.287595337908716,15.197410717606544,17.75822636378929
648,22.5312066716142,20.287595337908716,13.738583285361528,34.11058278916404
649,22.5312066716142,20.287595337908716,13.738583285361528,17.75822636378929
651,28.9543384087272,4.973022244311869,9.40643429942429,89.30991761209444
656,28.9543384087272,4.973022244311869,22.997968453913927,90.4338715299964
661,47.522067403141406,28.837214932311326,20.33382284268737,30.069044782817365
666,47.522067403141406,28.837214932311326,8.259013311937451,63.13399130051956
667,47.522067403141406,34.71660471027717,20.33382284268737,63.13399130051956
668,47.522067403141406,34.71660471027717,8.259013311937451,30.069044782817365
669,47.522067403141406,34.71660471027717,8.259013311937451,63.13399130051956
670,37.116939393058416,21.0740194240585,14.5362160038203,63.03891820605845
672,37.116939393058416,1.690964601095766,14.5362160038203,63.03891820605845
673,37.116939393058416,21.0740194240585,19.469295697286725,63.03891820605845
674,37.116939393058416,21.0740194240585,14.5362160038203,44.88462911762297
675,37.116939393058416,1.690964601095766,19.469295697286725,44.88462911762297
677,4.06987072462216,1.690964601095766,14.5362160038203,44.88462911762297
678,4.06987072462216,1.690964601095766,19.469295697286725,63.03891820605845
679,4.06987072462216,1.690964601095766,19.469295697286725,44.88462911762297
682,27.56482072370127,14.692677041888237,6.296081962063909,67.55857489263639
685,27.56482072370127,14.692677041888237,7.609788006171584,74.49167549747975
690,20.781557189207525,14.158099092915654,18.834969475865364,12.546282791737466
691,38.91406248202547,14.158099092915654,18.834969475865364,12.546282791737466
693,20.781557189207525,14.158099092915654,15.656411295756698,12.546282791737466
694,20.781557189207525,14.158099092915654,18.834969475865364,37.639132665041835
696,38.91406248202547,14.158099092915654,15.656411295756698,37.639132665041835
707,31.371589773427697,30.675261584296823,11.423705024644732,31.871609143875542
708,31.371589773427697,30.675261584296823,12.243131428956985,82.80968173645438
709,31.371589773427697,30.675261584296823,12.243131428956985,31.871609143875542
710,41.254735921975225,11.694019027426839,23.973540242761374,49.65271303180605
711,14.032526686321944,11.694019027426839,23.973540242761374,49.65271303180605
712,41.254735921975225,7.389052856341004,23.973540242761374,49.65271303180605
713,41.254735921975225,11.694019027426839,20.025808185338974,49.65271303180605
714,41.254735921975225,11.694019027426839,23.973540242761374,80.43286570804194
715,41.254735921975225,7.389052856341004,20.025808185338974,80.43286570804194
716,14.032526686321944,11.694019027426839,20.025808185338974,80.43286570804194
717,14.032526686321944,7.389052856341004,23.973540242761374,80.43286570804194
718,14.032526686321944,7.389052856341004,20.025808185338974,49.65271303180605
719,14.032526686321944,7.389052856341004,20.025808185338974,80.43286570804194
720,39.23879142953083,27.62344552576542,12.239926708862185,21.196467981114985
722,39.23879142953083,3.4463916064240037,12.239926708862185,21.196467981114985
723,39.23879142953083,27.62344552576542,6.813659621402621,21.196467981114985
724,39.23879142953083,27.62344552576542,12.239926708862185,69.34199565080925
725,39.23879142953083,3.4463916064240037,6.813659621402621,69.34199565080925
727,25.651774137560277,3.4463916064240037,12.239926708862185,69.34199565080925
728,25.651774137560277,3.4463916064240037,6.813659621402621,21.196467981114985
729,25.651774137560277,3.4463916064240037,6.813659621402621,69.34199565080925
750,29.54421401852742,1.3927170823328197,17.46733282506466,80.44812073836104
751,44.60953983785585,1.3927170823328197,17.46733282506466,80.44812073836104
752,29.54421401852742,24.771928965020926,17.46733282506466,80.44812073836104
753,29.54421401852742,1.3927170823328197,21.331719495356083,80.44812073836104
754,29.54421401852742,1.3927170823328197,17.46733282506466,85.6193771942705
755,29.54421401852742,24.771928965020926,21.331719495356083,85.6193771942705
756,44.60953983785585,1.3927170823328197,21.331719495356083,85.6193771942705
757,44.60953983785585,24.771928965020926,17.46733282506466,85.6193771942705
758,44.60953983785585,24.771928965020926,21.331719495356083,80.44812073836104
759,44.60953983785585,24.771928965020926,21.331719495356083,85.6193771942705
762,32.45756029859185,11.873386111669241,21.628636982291937,97.37077554479242
765,32.45756029859185,11.873386111669241,14.118944730609655,11.92249867592007
767,40.681616615783426,11.873386111669241,21.628636982291937,11.92249867592007
768,40.681616615783426,11.873386111669241,14.118944730609655,97.37077554479242
769,40.681616615783426,11.873386111669241,14.118944730609655,11.92249867592007
770,12.767195118404924,7.340120834205299,13.662573052570224,42.324808980338275
771,10.849612721335141,7.340120834205299,13.662573052570224,42.324808980338275
773,12.767195118404924,7.340120834205299,22.64889672026038,42.324808980338275
774,12.767195118404924,7.340120834205299,13.662573052570224,96.30669299731032
776,10.849612721335141,7.340120834205299,22.64889672026038,96.30669299731032
790,48.7848152583465,16.912841308210044,8.667352410033345,27.09660718398169
791,35.86785794487223,16.912841308210044,8.667352410033345,27.09660718398169
792,48.7848152583465,16.448104419000448,8.667352410033345,27.09660718398169
793,48.7848152583465,16.912841308210044,17.454151595011353,27.09660718398169
794,48.7848152583465,16.912841308210044,8.667352410033345,50.75752351107076
795,48.7848152583465,16.448104419000448,17.454151595011353,50.75752351107076
796,35.86785794487223,16.912841308210044,17.454151595011353,50.75752351107076
797,35.86785794487223,16.448104419000448,8.667352410033345,50.75752351107076
798,35.86785794487223,16.448104419000448,17.454151595011353,27.09660718398169
799,35.86785794487223,16.448104419000448,17.454151595011353,50.75752351107076
