,water_price_eur_m3,water_price_alternative_eur_m3,water_price_eur_l,water_price_alternative_eur_l,Vavail_m3,Vavail_l
2022-01-03 16:00:00+00:00,0.0290538951,11.8792,2.90538951e-05,0.011879200000000001,1.4750402576489532,1475.0402576489532
2022-01-03 17:00:00+00:00,0.0290538951,14.0048,2.90538951e-05,0.0140048,1.4750402576489532,1475.0402576489532
2022-01-03 18:00:00+00:00,0.0290538951,14.399999999999999,2.90538951e-05,0.014399999999999998,1.4750402576489532,1475.0402576489532
2022-01-03 19:00:00+00:00,0.0290538951,12.3016,2.90538951e-05,0.012301600000000001,1.4750402576489532,1475.0402576489532
2022-01-03 20:00:00+00:00,0.0290538951,11.3552,2.90538951e-05,0.0113552,1.4750402576489532,1475.0402576489532
2022-01-03 21:00:00+00:00,0.0290538951,9.1288,2.90538951e-05,0.0091288,1.4750402576489532,1475.0402576489532
2022-01-03 22:00:00+00:00,0.0290538951,8.0288,2.90538951e-05,0.0080288,1.4750402576489532,1475.0402576489532
2022-01-03 23:00:00+00:00,0.0290538951,10.0376,2.90538951e-05,0.010037599999999999,1.4750402576489532,1475.0402576489532
2022-01-04 00:00:00+00:00,0.0290538951,9.244,2.90538951e-05,0.009244,1.4750402576489532,1475.0402576489532
2022-01-04 01:00:00+00:00,0.0290538951,9.0632,2.90538951e-05,0.0090632,1.4750402576489532,1475.0402576489532
2022-01-04 02:00:00+00:00,0.0290538951,8.4648,2.90538951e-05,0.0084648,1.4750402576489532,1475.0402576489532
2022-01-04 03:00:00+00:00,0.0290538951,8.4,2.90538951e-05,0.008400000000000001,1.4750402576489532,1475.0402576489532
2022-01-04 04:00:00+00:00,0.0290538951,9.2088,2.90538951e-05,0.0092088,1.4750402576489532,1475.0402576489532
2022-01-04 05:00:00+00:00,0.0290538951,12.3016,2.90538951e-05,0.012301600000000001,1.4750402576489532,1475.0402576489532
2022-01-04 06:00:00+00:00,0.0290538951,12.8824,2.90538951e-05,0.0128824,1.4750402576489532,1475.0402576489532
2022-01-04 07:00:00+00:00,0.0290538951,14.312800000000001,2.90538951e-05,0.0143128,1.4750402576489532,1475.0402576489532
2022-01-04 08:00:00+00:00,0.0290538951,15.2,2.90538951e-05,0.0152,1.4750402576489532,1475.0402576489532
2022-01-04 09:00:00+00:00,0.0290538951,15.1904,2.90538951e-05,0.0151904,1.4750402576489532,1475.0402576489532
2022-01-04 10:00:00+00:00,0.0290538951,14.5936,2.90538951e-05,0.0145936,1.4750402576489532,1475.0402576489532
2022-01-04 11:00:00+00:00,0.0290538951,14.596800000000002,2.90538951e-05,0.014596800000000002,1.4750402576489532,1475.0402576489532
2022-01-04 12:00:00+00:00,0.0290538951,14.3672,2.90538951e-05,0.0143672,1.4750402576489532,1475.0402576489532
2022-01-04 13:00:00+00:00,0.0290538951,13.056,2.90538951e-05,0.013056,1.4750402576489532,1475.0402576489532
2022-01-04 14:00:00+00:00,0.0290538951,12.584000000000001,2.90538951e-05,0.012584000000000001,1.4750402576489532,1475.0402576489532
2022-01-04 15:00:00+00:00,0.0290538951,12.584000000000001,2.90538951e-05,0.012584000000000001,1.4750402576489532,1475.0402576489532
2022-01-04 16:00:00+00:00,0.0290538951,13.102400000000001,2.90538951e-05,0.013102400000000002,1.4750402576489532,1475.0402576489532
2022-01-04 17:00:00+00:00,0.0290538951,14.7952,2.90538951e-05,0.0147952,1.4750402576489532,1475.0402576489532
2022-01-04 18:00:00+00:00,0.0290538951,14.3192,2.90538951e-05,0.0143192,1.4750402576489532,1475.0402576489532
2022-01-04 19:00:00+00:00,0.0290538951,12.489600000000001,2.90538951e-05,0.012489600000000002,1.4750402576489532,1475.0402576489532
2022-01-04 20:00:00+00:00,0.0290538951,11.892,2.90538951e-05,0.011892,1.4750402576489532,1475.0402576489532
2022-01-04 21:00:00+00:00,0.0290538951,11.0336,2.90538951e-05,0.0110336,1.4750402576489532,1475.0402576489532
2022-01-04 22:00:00+00:00,0.0290538951,8.4,2.90538951e-05,0.008400000000000001,1.4750402576489532,1475.0402576489532
2022-01-04 23:00:00+00:00,0.0290538951,9.6088,2.90538951e-05,0.0096088,1.4750402576489532,1475.0402576489532
2022-01-05 00:00:00+00:00,0.0290538951,8.408,2.90538951e-05,0.008407999999999999,1.4750402576489532,1475.0402576489532
2022-01-05 01:00:00+00:00,0.0290538951,6.760000000000001,2.90538951e-05,0.00676,1.4750402576489532,1475.0402576489532
2022-01-05 02:00:00+00:00,0.0290538951,6.0304,2.90538951e-05,0.0060304,1.4750402576489532,1475.0402576489532
2022-01-05 03:00:00+00:00,0.0290538951,6.3288,2.90538951e-05,0.0063288,1.4750402576489532,1475.0402576489532
2022-01-05 04:00:00+00:00,0.0290538951,7.5832000000000015,2.90538951e-05,0.007583200000000002,1.4750402576489532,1475.0402576489532
2022-01-05 05:00:00+00:00,0.0290538951,13.5232,2.90538951e-05,0.013523199999999999,1.4750402576489532,1475.0402576489532
2022-01-05 06:00:00+00:00,0.0290538951,16.4856,2.90538951e-05,0.016485600000000003,1.4750402576489532,1475.0402576489532
2022-01-05 07:00:00+00:00,0.0290538951,16.8904,2.90538951e-05,0.0168904,1.4750402576489532,1475.0402576489532
2022-01-05 08:00:00+00:00,0.0290538951,17.108800000000002,2.90538951e-05,0.017108800000000004,1.4750402576489532,1475.0402576489532
2022-01-05 09:00:00+00:00,0.0290538951,16.728,2.90538951e-05,0.016728,1.4750402576489532,1475.0402576489532
2022-01-05 10:00:00+00:00,0.0290538951,16.224,2.90538951e-05,0.016224,1.4750402576489532,1475.0402576489532
2022-01-05 11:00:00+00:00,0.0290538951,15.9912,2.90538951e-05,0.0159912,1.4750402576489532,1475.0402576489532
2022-01-05 12:00:00+00:00,0.0290538951,15.787200000000002,2.90538951e-05,0.0157872,1.4750402576489532,1475.0402576489532
2022-01-05 13:00:00+00:00,0.0290538951,15.648,2.90538951e-05,0.015648,1.4750402576489532,1475.0402576489532
2022-01-05 14:00:00+00:00,0.0290538951,16.0,2.90538951e-05,0.016,1.4750402576489532,1475.0402576489532
2022-01-05 15:00:00+00:00,0.0290538951,16.4856,2.90538951e-05,0.016485600000000003,1.4750402576489532,1475.0402576489532
2022-01-05 16:00:00+00:00,0.0290538951,16.8984,2.90538951e-05,0.016898399999999997,1.4750402576489532,1475.0402576489532
2022-01-05 17:00:00+00:00,0.0290538951,18.0,2.90538951e-05,0.018,1.4750402576489532,1475.0402576489532
2022-01-05 18:00:00+00:00,0.0290538951,20.0272,2.90538951e-05,0.020027200000000002,1.4750402576489532,1475.0402576489532
2022-01-05 19:00:00+00:00,0.0290538951,19.354400000000002,2.90538951e-05,0.0193544,1.4750402576489532,1475.0402576489532
2022-01-05 20:00:00+00:00,0.0290538951,17.516000000000002,2.90538951e-05,0.017516,1.4750402576489532,1475.0402576489532
2022-01-05 21:00:00+00:00,0.0290538951,16.5968,2.90538951e-05,0.016596800000000002,1.4750402576489532,1475.0402576489532
2022-01-05 22:00:00+00:00,0.0290538951,16.0,2.90538951e-05,0.016,1.4750402576489532,1475.0402576489532
2022-01-05 23:00:00+00:00,0.0290538951,16.572,2.90538951e-05,0.016572,1.4750402576489532,1475.0402576489532
2022-01-06 00:00:00+00:00,0.0290538951,16.337600000000002,2.90538951e-05,0.0163376,1.4750402576489532,1475.0402576489532
2022-01-06 01:00:00+00:00,0.0290538951,15.3456,2.90538951e-05,0.0153456,1.4750402576489532,1475.0402576489532
2022-01-06 02:00:00+00:00,0.0290538951,14.456,2.90538951e-05,0.014456,1.4750402576489532,1475.0402576489532
2022-01-06 03:00:00+00:00,0.0290538951,13.608,2.90538951e-05,0.013608,1.4750402576489532,1475.0402576489532
2022-01-06 04:00:00+00:00,0.0290538951,15.5504,2.90538951e-05,0.015550399999999999,1.4750402576489532,1475.0402576489532
2022-01-06 05:00:00+00:00,0.0290538951,16.337600000000002,2.90538951e-05,0.0163376,1.4750402576489532,1475.0402576489532
2022-01-06 06:00:00+00:00,0.0290538951,17.2912,2.90538951e-05,0.0172912,1.4750402576489532,1475.0402576489532
2022-01-06 07:00:00+00:00,0.0290538951,17.5536,2.90538951e-05,0.0175536,1.4750402576489532,1475.0402576489532
2022-01-06 08:00:00+00:00,0.0290538951,17.6,2.90538951e-05,0.0176,1.4750402576489532,1475.0402576489532
2022-01-06 09:00:00+00:00,0.0290538951,17.192,2.90538951e-05,0.017192,1.4750402576489532,1475.0402576489532
2022-01-06 10:00:00+00:00,0.0290538951,16.632,2.90538951e-05,0.016632,1.4750402576489532,1475.0402576489532
2022-01-06 11:00:00+00:00,0.0290538951,16.400000000000002,2.90538951e-05,0.0164,1.4750402576489532,1475.0402576489532
2022-01-06 12:00:00+00:00,0.0290538951,16.3544,2.90538951e-05,0.016354399999999998,1.4750402576489532,1475.0402576489532
2022-01-06 13:00:00+00:00,0.0290538951,15.747200000000001,2.90538951e-05,0.015747200000000003,1.4750402576489532,1475.0402576489532
2022-01-06 14:00:00+00:00,0.0290538951,15.1912,2.90538951e-05,0.0151912,1.4750402576489532,1475.0402576489532
2022-01-06 15:00:00+00:00,0.0290538951,16.1736,2.90538951e-05,0.0161736,1.4750402576489532,1475.0402576489532
2022-01-06 16:00:00+00:00,0.0290538951,17.7848,2.90538951e-05,0.0177848,1.4750402576489532,1475.0402576489532
2022-01-06 17:00:00+00:00,0.0290538951,21.8752,2.90538951e-05,0.0218752,1.4750402576489532,1475.0402576489532
2022-01-06 18:00:00+00:00,0.0290538951,22.2688,2.90538951e-05,0.0222688,1.4750402576489532,1475.0402576489532
2022-01-06 19:00:00+00:00,0.0290538951,20.1368,2.90538951e-05,0.0201368,1.4750402576489532,1475.0402576489532
2022-01-06 20:00:00+00:00,0.0290538951,18.396800000000002,2.90538951e-05,0.0183968,1.4750402576489532,1475.0402576489532
2022-01-06 21:00:00+00:00,0.0290538951,17.3152,2.90538951e-05,0.0173152,1.4750402576489532,1475.0402576489532
2022-01-06 22:00:00+00:00,0.0290538951,16.8,2.90538951e-05,0.016800000000000002,1.4750402576489532,1475.0402576489532
2022-01-06 23:00:00+00:00,0.0290538951,17.0776,2.90538951e-05,0.017077600000000002,1.4750402576489532,1475.0402576489532
2022-01-07 00:00:00+00:00,0.0290538951,15.120000000000001,2.90538951e-05,0.015120000000000001,1.4750402576489532,1475.0402576489532
2022-01-07 01:00:00+00:00,0.0290538951,14.399999999999999,2.90538951e-05,0.014399999999999998,1.4750402576489532,1475.0402576489532
2022-01-07 02:00:00+00:00,0.0290538951,13.192000000000002,2.90538951e-05,0.013192000000000002,1.4750402576489532,1475.0402576489532
2022-01-07 03:00:00+00:00,0.0290538951,13.024000000000003,2.90538951e-05,0.013024000000000003,1.4750402576489532,1475.0402576489532
2022-01-07 04:00:00+00:00,0.0290538951,13.200000000000001,2.90538951e-05,0.013200000000000002,1.4750402576489532,1475.0402576489532
2022-01-07 05:00:00+00:00,0.0290538951,13.216,2.90538951e-05,0.013215999999999999,1.4750402576489532,1475.0402576489532
2022-01-07 06:00:00+00:00,0.0290538951,17.2712,2.90538951e-05,0.0172712,1.4750402576489532,1475.0402576489532
2022-01-07 07:00:00+00:00,0.0290538951,19.5072,2.90538951e-05,0.019507200000000002,1.4750402576489532,1475.0402576489532
2022-01-07 08:00:00+00:00,0.0290538951,20.0008,2.90538951e-05,0.020000800000000003,1.4750402576489532,1475.0402576489532
2022-01-07 09:00:00+00:00,0.0290538951,19.2,2.90538951e-05,0.0192,1.4750402576489532,1475.0402576489532
2022-01-07 10:00:00+00:00,0.0290538951,18.602400000000003,2.90538951e-05,0.0186024,1.4750402576489532,1475.0402576489532
2022-01-07 11:00:00+00:00,0.0290538951,17.3024,2.90538951e-05,0.0173024,1.4750402576489532,1475.0402576489532
2022-01-07 12:00:00+00:00,0.0290538951,16.955199999999998,2.90538951e-05,0.016955199999999997,1.4750402576489532,1475.0402576489532
2022-01-07 13:00:00+00:00,0.0290538951,16.564,2.90538951e-05,0.016564,1.4750402576489532,1475.0402576489532
2022-01-07 14:00:00+00:00,0.0290538951,16.8088,2.90538951e-05,0.016808800000000002,1.4750402576489532,1475.0402576489532
2022-01-07 15:00:00+00:00,0.0290538951,17.6168,2.90538951e-05,0.017616800000000002,1.4750402576489532,1475.0402576489532
2022-01-07 16:00:00+00:00,0.0290538951,19.5072,2.90538951e-05,0.019507200000000002,1.4750402576489532,1475.0402576489532
2022-01-07 17:00:00+00:00,0.0290538951,20.8,2.90538951e-05,0.0208,1.4750402576489532,1475.0402576489532
2022-01-07 18:00:00+00:00,0.0290538951,20.0,2.90538951e-05,0.02,1.4750402576489532,1475.0402576489532
2022-01-07 19:00:00+00:00,0.0290538951,19.5072,2.90538951e-05,0.019507200000000002,1.4750402576489532,1475.0402576489532
2022-01-07 20:00:00+00:00,0.0290538951,19.5072,2.90538951e-05,0.019507200000000002,1.4750402576489532,1475.0402576489532
2022-01-07 21:00:00+00:00,0.0290538951,18.8552,2.90538951e-05,0.0188552,1.4750402576489532,1475.0402576489532
2022-01-07 22:00:00+00:00,0.0290538951,17.208,2.90538951e-05,0.017207999999999998,1.4750402576489532,1475.0402576489532
2022-01-07 23:00:00+00:00,0.0290538951,21.601599999999998,2.90538951e-05,0.0216016,1.4750402576489532,1475.0402576489532
2022-01-08 00:00:00+00:00,0.0290538951,19.0288,2.90538951e-05,0.019028800000000002,1.4750402576489532,1475.0402576489532
2022-01-08 01:00:00+00:00,0.0290538951,17.2712,2.90538951e-05,0.0172712,1.4750402576489532,1475.0402576489532
2022-01-08 02:00:00+00:00,0.0290538951,16.9152,2.90538951e-05,0.0169152,1.4750402576489532,1475.0402576489532
2022-01-08 03:00:00+00:00,0.0290538951,16.072000000000003,2.90538951e-05,0.016072000000000003,1.4750402576489532,1475.0402576489532
2022-01-08 04:00:00+00:00,0.0290538951,16.0,2.90538951e-05,0.016,1.4750402576489532,1475.0402576489532
2022-01-08 05:00:00+00:00,0.0290538951,16.108800000000002,2.90538951e-05,0.016108800000000003,1.4750402576489532,1475.0402576489532
2022-01-08 06:00:00+00:00,0.0290538951,16.7272,2.90538951e-05,0.0167272,1.4750402576489532,1475.0402576489532
2022-01-08 07:00:00+00:00,0.0290538951,17.2712,2.90538951e-05,0.0172712,1.4750402576489532,1475.0402576489532
2022-01-08 08:00:00+00:00,0.0290538951,18.48,2.90538951e-05,0.01848,1.4750402576489532,1475.0402576489532
2022-01-08 09:00:00+00:00,0.0290538951,18.316,2.90538951e-05,0.018316,1.4750402576489532,1475.0402576489532
2022-01-08 10:00:00+00:00,0.0290538951,17.2312,2.90538951e-05,0.017231200000000002,1.4750402576489532,1475.0402576489532
2022-01-08 11:00:00+00:00,0.0290538951,16.5344,2.90538951e-05,0.0165344,1.4750402576489532,1475.0402576489532
2022-01-08 12:00:00+00:00,0.0290538951,14.8,2.90538951e-05,0.0148,1.4750402576489532,1475.0402576489532
2022-01-08 13:00:00+00:00,0.0290538951,13.5616,2.90538951e-05,0.0135616,1.4750402576489532,1475.0402576489532
2022-01-08 14:00:00+00:00,0.0290538951,13.024000000000003,2.90538951e-05,0.013024000000000003,1.4750402576489532,1475.0402576489532
2022-01-08 15:00:00+00:00,0.0290538951,12.938399999999998,2.90538951e-05,0.012938399999999997,1.4750402576489532,1475.0402576489532
2022-01-08 16:00:00+00:00,0.0290538951,15.192,2.90538951e-05,0.015192,1.4750402576489532,1475.0402576489532
2022-01-08 17:00:00+00:00,0.0290538951,16.5344,2.90538951e-05,0.0165344,1.4750402576489532,1475.0402576489532
2022-01-08 18:00:00+00:00,0.0290538951,16.8,2.90538951e-05,0.016800000000000002,1.4750402576489532,1475.0402576489532
2022-01-08 19:00:00+00:00,0.0290538951,16.8,2.90538951e-05,0.016800000000000002,1.4750402576489532,1475.0402576489532
2022-01-08 20:00:00+00:00,0.0290538951,16.7496,2.90538951e-05,0.0167496,1.4750402576489532,1475.0402576489532
2022-01-08 21:00:00+00:00,0.0290538951,14.824000000000002,2.90538951e-05,0.014824000000000002,1.4750402576489532,1475.0402576489532
2022-01-08 22:00:00+00:00,0.0290538951,11.835199999999999,2.90538951e-05,0.011835199999999999,1.4750402576489532,1475.0402576489532
2022-01-08 23:00:00+00:00,0.0290538951,8.7344,2.90538951e-05,0.008734400000000002,1.4750402576489532,1475.0402576489532
2022-01-09 00:00:00+00:00,0.0290538951,7.168799999999999,2.90538951e-05,0.0071687999999999995,1.4750402576489532,1475.0402576489532
2022-01-09 01:00:00+00:00,0.0290538951,6.419199999999999,2.90538951e-05,0.006419199999999999,1.4750402576489532,1475.0402576489532
2022-01-09 02:00:00+00:00,0.0290538951,4.4368,2.90538951e-05,0.004436799999999999,1.4750402576489532,1475.0402576489532
2022-01-09 03:00:00+00:00,0.0290538951,3.6656,2.90538951e-05,0.0036655999999999998,1.4750402576489532,1475.0402576489532
2022-01-09 04:00:00+00:00,0.0290538951,3.88,2.90538951e-05,0.0038799999999999998,1.4750402576489532,1475.0402576489532
2022-01-09 05:00:00+00:00,0.0290538951,5.943200000000001,2.90538951e-05,0.005943200000000001,1.4750402576489532,1475.0402576489532
2022-01-09 06:00:00+00:00,0.0290538951,7.1823999999999995,2.90538951e-05,0.007182399999999999,1.4750402576489532,1475.0402576489532
2022-01-09 07:00:00+00:00,0.0290538951,8.3832,2.90538951e-05,0.0083832,1.4750402576489532,1475.0402576489532
2022-01-09 08:00:00+00:00,0.0290538951,11.200000000000001,2.90538951e-05,0.011200000000000002,1.4750402576489532,1475.0402576489532
2022-01-09 09:00:00+00:00,0.0290538951,11.200000000000001,2.90538951e-05,0.011200000000000002,1.4750402576489532,1475.0402576489532
2022-01-09 10:00:00+00:00,0.0290538951,9.6,2.90538951e-05,0.0096,1.4750402576489532,1475.0402576489532
2022-01-09 11:00:00+00:00,0.0290538951,5.5816,2.90538951e-05,0.0055816,1.4750402576489532,1475.0402576489532
2022-01-09 12:00:00+00:00,0.0290538951,5.5816,2.90538951e-05,0.0055816,1.4750402576489532,1475.0402576489532
2022-01-09 13:00:00+00:00,0.0290538951,4.6368,2.90538951e-05,0.0046368,1.4750402576489532,1475.0402576489532
2022-01-09 14:00:00+00:00,0.0290538951,1.12,2.90538951e-05,0.0011200000000000001,1.4750402576489532,1475.0402576489532
2022-01-09 15:00:00+00:00,0.0290538951,7.401599999999999,2.90538951e-05,0.0074015999999999995,1.4750402576489532,1475.0402576489532
2022-01-09 16:00:00+00:00,0.0290538951,12.792000000000002,2.90538951e-05,0.012792000000000001,1.4750402576489532,1475.0402576489532
2022-01-09 17:00:00+00:00,0.0290538951,16.632,2.90538951e-05,0.016632,1.4750402576489532,1475.0402576489532
2022-01-09 18:00:00+00:00,0.0290538951,19.2,2.90538951e-05,0.0192,1.4750402576489532,1475.0402576489532
2022-01-09 19:00:00+00:00,0.0290538951,18.4656,2.90538951e-05,0.0184656,1.4750402576489532,1475.0402576489532
2022-01-09 20:00:00+00:00,0.0290538951,17.1216,2.90538951e-05,0.0171216,1.4750402576489532,1475.0402576489532
2022-01-09 21:00:00+00:00,0.0290538951,17.2704,2.90538951e-05,0.017270399999999998,1.4750402576489532,1475.0402576489532
2022-01-09 22:00:00+00:00,0.0290538951,15.331199999999999,2.90538951e-05,0.0153312,1.4750402576489532,1475.0402576489532
2022-01-09 23:00:00+00:00,0.0290538951,15.6984,2.90538951e-05,0.015698399999999998,1.4750402576489532,1475.0402576489532
2022-01-10 00:00:00+00:00,0.0290538951,13.200000000000001,2.90538951e-05,0.013200000000000002,1.4750402576489532,1475.0402576489532
