,water_price_eur_m3,water_price_alternative_eur_m3,water_price_eur_l,water_price_alternative_eur_l,Vavail_m3,Vavail_l
2022-01-02 02:00:00+00:00,0.06047057835,9.040000000000001,6.047057835e-05,0.009040000000000001,0.0,0.0
2022-01-02 03:00:00+00:00,0.06047057835,9.2696,6.047057835e-05,0.009269600000000001,0.0,0.0
2022-01-02 04:00:00+00:00,0.06047057835,8.8416,6.047057835e-05,0.0088416,0.0,0.0
2022-01-02 05:00:00+00:00,0.06047057835,9.2696,6.047057835e-05,0.009269600000000001,0.0,0.0
2022-01-02 06:00:00+00:00,0.06047057835,10.367999999999999,6.047057835e-05,0.010367999999999999,0.0,0.0
2022-01-02 07:00:00+00:00,0.06047057835,9.2696,6.047057835e-05,0.009269600000000001,0.0,0.0
2022-01-02 08:00:00+00:00,0.06047057835,9.2696,6.047057835e-05,0.009269600000000001,1.2,1200.0
2022-01-02 09:00:00+00:00,0.06047057835,9.040000000000001,6.047057835e-05,0.009040000000000001,1.2,1200.0
2022-01-02 10:00:00+00:00,0.06047057835,8.296,6.047057835e-05,0.008296,1.2,1200.0
2022-01-02 11:00:00+00:00,0.06047057835,8.296,6.047057835e-05,0.008296,1.2,1200.0
2022-01-02 12:00:00+00:00,0.06047057835,8.8416,6.047057835e-05,0.0088416,1.2,1200.0
2022-01-02 13:00:00+00:00,0.06047057835,9.2696,6.047057835e-05,0.009269600000000001,1.2,1200.0
2022-01-02 14:00:00+00:00,0.06047057835,8.76,6.047057835e-05,0.00876,1.2,1200.0
2022-01-02 15:00:00+00:00,0.06047057835,9.2696,6.047057835e-05,0.009269600000000001,1.2,1200.0
2022-01-02 16:00:00+00:00,0.06047057835,12.783199999999999,6.047057835e-05,0.0127832,1.2,1200.0
2022-01-02 17:00:00+00:00,0.06047057835,15.540000000000001,6.047057835e-05,0.015540000000000002,1.2,1200.0
2022-01-02 18:00:00+00:00,0.06047057835,15.84,6.047057835e-05,0.01584,1.2,1200.0
2022-01-02 19:00:00+00:00,0.06047057835,16.6704,6.047057835e-05,0.016670400000000002,1.2,1200.0
2022-01-02 20:00:00+00:00,0.06047057835,16.728,6.047057835e-05,0.016728,1.2,1200.0
2022-01-02 21:00:00+00:00,0.06047057835,15.308800000000002,6.047057835e-05,0.015308800000000001,1.2,1200.0
2022-01-02 22:00:00+00:00,0.06047057835,14.239999999999998,6.047057835e-05,0.01424,1.2,1200.0
2022-01-02 23:00:00+00:00,0.06047057835,14.52,6.047057835e-05,0.01452,1.2,1200.0
2022-01-03 00:00:00+00:00,0.06047057835,12.8576,6.047057835e-05,0.0128576,0.0,0.0
2022-01-03 01:00:00+00:00,0.06047057835,12.3712,6.047057835e-05,0.0123712,0.0,0.0
2022-01-03 02:00:00+00:00,0.06047057835,11.988800000000001,6.047057835e-05,0.0119888,0.0,0.0
2022-01-03 03:00:00+00:00,0.06047057835,11.5592,6.047057835e-05,0.0115592,0.0,0.0
2022-01-03 04:00:00+00:00,0.06047057835,11.908800000000001,6.047057835e-05,0.0119088,0.0,0.0
2022-01-03 05:00:00+00:00,0.06047057835,12.3016,6.047057835e-05,0.012301600000000001,0.0,0.0
2022-01-03 06:00:00+00:00,0.06047057835,12.8576,6.047057835e-05,0.0128576,0.0,0.0
2022-01-03 07:00:00+00:00,0.06047057835,15.140799999999999,6.047057835e-05,0.0151408,0.0,0.0
2022-01-03 08:00:00+00:00,0.06047057835,14.683200000000001,6.047057835e-05,0.0146832,1.2,1200.0
2022-01-03 09:00:00+00:00,0.06047057835,12.8576,6.047057835e-05,0.0128576,1.2,1200.0
2022-01-03 10:00:00+00:00,0.06047057835,12.176,6.047057835e-05,0.012176,1.2,1200.0
2022-01-03 11:00:00+00:00,0.06047057835,11.908800000000001,6.047057835e-05,0.0119088,1.2,1200.0
2022-01-03 12:00:00+00:00,0.06047057835,11.363199999999999,6.047057835e-05,0.011363199999999999,1.2,1200.0
2022-01-03 13:00:00+00:00,0.06047057835,10.1904,6.047057835e-05,0.0101904,1.2,1200.0
2022-01-03 14:00:00+00:00,0.06047057835,9.0296,6.047057835e-05,0.0090296,1.2,1200.0
2022-01-03 15:00:00+00:00,0.06047057835,10.144,6.047057835e-05,0.010144,1.2,1200.0
2022-01-03 16:00:00+00:00,0.06047057835,11.8792,6.047057835e-05,0.011879200000000001,1.2,1200.0
2022-01-03 17:00:00+00:00,0.06047057835,14.0048,6.047057835e-05,0.0140048,1.2,1200.0
2022-01-03 18:00:00+00:00,0.06047057835,14.399999999999999,6.047057835e-05,0.014399999999999998,1.2,1200.0
2022-01-03 19:00:00+00:00,0.06047057835,12.3016,6.047057835e-05,0.012301600000000001,1.2,1200.0
2022-01-03 20:00:00+00:00,0.06047057835,11.3552,6.047057835e-05,0.0113552,1.2,1200.0
2022-01-03 21:00:00+00:00,0.06047057835,9.1288,6.047057835e-05,0.0091288,1.2,1200.0
2022-01-03 22:00:00+00:00,0.06047057835,8.0288,6.047057835e-05,0.0080288,1.2,1200.0
2022-01-03 23:00:00+00:00,0.06047057835,10.0376,6.047057835e-05,0.010037599999999999,1.2,1200.0
2022-01-04 00:00:00+00:00,0.06047057835,9.244,6.047057835e-05,0.009244,0.0,0.0
2022-01-04 01:00:00+00:00,0.06047057835,9.0632,6.047057835e-05,0.0090632,0.0,0.0
2022-01-04 02:00:00+00:00,0.06047057835,8.4648,6.047057835e-05,0.0084648,0.0,0.0
2022-01-04 03:00:00+00:00,0.06047057835,8.4,6.047057835e-05,0.008400000000000001,0.0,0.0
2022-01-04 04:00:00+00:00,0.06047057835,9.2088,6.047057835e-05,0.0092088,0.0,0.0
2022-01-04 05:00:00+00:00,0.06047057835,12.3016,6.047057835e-05,0.012301600000000001,0.0,0.0
2022-01-04 06:00:00+00:00,0.06047057835,12.8824,6.047057835e-05,0.0128824,0.0,0.0
2022-01-04 07:00:00+00:00,0.06047057835,14.312800000000001,6.047057835e-05,0.0143128,0.0,0.0
2022-01-04 08:00:00+00:00,0.06047057835,15.2,6.047057835e-05,0.0152,1.2,1200.0
2022-01-04 09:00:00+00:00,0.06047057835,15.1904,6.047057835e-05,0.0151904,1.2,1200.0
2022-01-04 10:00:00+00:00,0.06047057835,14.5936,6.047057835e-05,0.0145936,1.2,1200.0
2022-01-04 11:00:00+00:00,0.06047057835,14.596800000000002,6.047057835e-05,0.014596800000000002,1.2,1200.0
2022-01-04 12:00:00+00:00,0.06047057835,14.3672,6.047057835e-05,0.0143672,1.2,1200.0
2022-01-04 13:00:00+00:00,0.06047057835,13.056,6.047057835e-05,0.013056,1.2,1200.0
2022-01-04 14:00:00+00:00,0.06047057835,12.584000000000001,6.047057835e-05,0.012584000000000001,1.2,1200.0
2022-01-04 15:00:00+00:00,0.06047057835,12.584000000000001,6.047057835e-05,0.012584000000000001,1.2,1200.0
2022-01-04 16:00:00+00:00,0.06047057835,13.102400000000001,6.047057835e-05,0.013102400000000002,1.2,1200.0
2022-01-04 17:00:00+00:00,0.06047057835,14.7952,6.047057835e-05,0.0147952,1.2,1200.0
2022-01-04 18:00:00+00:00,0.06047057835,14.3192,6.047057835e-05,0.0143192,1.2,1200.0
2022-01-04 19:00:00+00:00,0.06047057835,12.489600000000001,6.047057835e-05,0.012489600000000002,1.2,1200.0
2022-01-04 20:00:00+00:00,0.06047057835,11.892,6.047057835e-05,0.011892,1.2,1200.0
2022-01-04 21:00:00+00:00,0.06047057835,11.0336,6.047057835e-05,0.0110336,1.2,1200.0
2022-01-04 22:00:00+00:00,0.06047057835,8.4,6.047057835e-05,0.008400000000000001,1.2,1200.0
2022-01-04 23:00:00+00:00,0.06047057835,9.6088,6.047057835e-05,0.0096088,1.2,1200.0
2022-01-05 00:00:00+00:00,0.06047057835,8.408,6.047057835e-05,0.008407999999999999,0.0,0.0
2022-01-05 01:00:00+00:00,0.06047057835,6.760000000000001,6.047057835e-05,0.00676,0.0,0.0
2022-01-05 02:00:00+00:00,0.06047057835,6.0304,6.047057835e-05,0.0060304,0.0,0.0
2022-01-05 03:00:00+00:00,0.06047057835,6.3288,6.047057835e-05,0.0063288,0.0,0.0
2022-01-05 04:00:00+00:00,0.06047057835,7.5832000000000015,6.047057835e-05,0.007583200000000002,0.0,0.0
2022-01-05 05:00:00+00:00,0.06047057835,13.5232,6.047057835e-05,0.013523199999999999,0.0,0.0
2022-01-05 06:00:00+00:00,0.06047057835,16.4856,6.047057835e-05,0.016485600000000003,0.0,0.0
2022-01-05 07:00:00+00:00,0.06047057835,16.8904,6.047057835e-05,0.0168904,0.0,0.0
2022-01-05 08:00:00+00:00,0.06047057835,17.108800000000002,6.047057835e-05,0.017108800000000004,1.2,1200.0
2022-01-05 09:00:00+00:00,0.06047057835,16.728,6.047057835e-05,0.016728,1.2,1200.0
2022-01-05 10:00:00+00:00,0.06047057835,16.224,6.047057835e-05,0.016224,1.2,1200.0
2022-01-05 11:00:00+00:00,0.06047057835,15.9912,6.047057835e-05,0.0159912,1.2,1200.0
2022-01-05 12:00:00+00:00,0.06047057835,15.787200000000002,6.047057835e-05,0.0157872,1.2,1200.0
2022-01-05 13:00:00+00:00,0.06047057835,15.648,6.047057835e-05,0.015648,1.2,1200.0
2022-01-05 14:00:00+00:00,0.06047057835,16.0,6.047057835e-05,0.016,1.2,1200.0
2022-01-05 15:00:00+00:00,0.06047057835,16.4856,6.047057835e-05,0.016485600000000003,1.2,1200.0
2022-01-05 16:00:00+00:00,0.06047057835,16.8984,6.047057835e-05,0.016898399999999997,1.2,1200.0
2022-01-05 17:00:00+00:00,0.06047057835,18.0,6.047057835e-05,0.018,1.2,1200.0
2022-01-05 18:00:00+00:00,0.06047057835,20.0272,6.047057835e-05,0.020027200000000002,1.2,1200.0
2022-01-05 19:00:00+00:00,0.06047057835,19.354400000000002,6.047057835e-05,0.0193544,1.2,1200.0
2022-01-05 20:00:00+00:00,0.06047057835,17.516000000000002,6.047057835e-05,0.017516,1.2,1200.0
2022-01-05 21:00:00+00:00,0.06047057835,16.5968,6.047057835e-05,0.016596800000000002,1.2,1200.0
2022-01-05 22:00:00+00:00,0.06047057835,16.0,6.047057835e-05,0.016,1.2,1200.0
2022-01-05 23:00:00+00:00,0.06047057835,16.572,6.047057835e-05,0.016572,1.2,1200.0
2022-01-06 00:00:00+00:00,0.06047057835,16.337600000000002,6.047057835e-05,0.0163376,0.0,0.0
2022-01-06 01:00:00+00:00,0.06047057835,15.3456,6.047057835e-05,0.0153456,0.0,0.0
2022-01-06 02:00:00+00:00,0.06047057835,14.456,6.047057835e-05,0.014456,0.0,0.0
2022-01-06 03:00:00+00:00,0.06047057835,13.608,6.047057835e-05,0.013608,0.0,0.0
2022-01-06 04:00:00+00:00,0.06047057835,15.5504,6.047057835e-05,0.015550399999999999,0.0,0.0
2022-01-06 05:00:00+00:00,0.06047057835,16.337600000000002,6.047057835e-05,0.0163376,0.0,0.0
2022-01-06 06:00:00+00:00,0.06047057835,17.2912,6.047057835e-05,0.0172912,0.0,0.0
2022-01-06 07:00:00+00:00,0.06047057835,17.5536,6.047057835e-05,0.0175536,0.0,0.0
2022-01-06 08:00:00+00:00,0.06047057835,17.6,6.047057835e-05,0.0176,1.2,1200.0
2022-01-06 09:00:00+00:00,0.06047057835,17.192,6.047057835e-05,0.017192,1.2,1200.0
2022-01-06 10:00:00+00:00,0.06047057835,16.632,6.047057835e-05,0.016632,1.2,1200.0
2022-01-06 11:00:00+00:00,0.06047057835,16.400000000000002,6.047057835e-05,0.0164,1.2,1200.0
2022-01-06 12:00:00+00:00,0.06047057835,16.3544,6.047057835e-05,0.016354399999999998,1.2,1200.0
2022-01-06 13:00:00+00:00,0.06047057835,15.747200000000001,6.047057835e-05,0.015747200000000003,1.2,1200.0
2022-01-06 14:00:00+00:00,0.06047057835,15.1912,6.047057835e-05,0.0151912,1.2,1200.0
2022-01-06 15:00:00+00:00,0.06047057835,16.1736,6.047057835e-05,0.0161736,1.2,1200.0
2022-01-06 16:00:00+00:00,0.06047057835,17.7848,6.047057835e-05,0.0177848,1.2,1200.0
2022-01-06 17:00:00+00:00,0.06047057835,21.8752,6.047057835e-05,0.0218752,1.2,1200.0
2022-01-06 18:00:00+00:00,0.06047057835,22.2688,6.047057835e-05,0.0222688,1.2,1200.0
2022-01-06 19:00:00+00:00,0.06047057835,20.1368,6.047057835e-05,0.0201368,1.2,1200.0
2022-01-06 20:00:00+00:00,0.06047057835,18.396800000000002,6.047057835e-05,0.0183968,1.2,1200.0
2022-01-06 21:00:00+00:00,0.06047057835,17.3152,6.047057835e-05,0.0173152,1.2,1200.0
2022-01-06 22:00:00+00:00,0.06047057835,16.8,6.047057835e-05,0.016800000000000002,1.2,1200.0
2022-01-06 23:00:00+00:00,0.06047057835,17.0776,6.047057835e-05,0.017077600000000002,1.2,1200.0
2022-01-07 00:00:00+00:00,0.06047057835,15.120000000000001,6.047057835e-05,0.015120000000000001,0.0,0.0
2022-01-07 01:00:00+00:00,0.06047057835,14.399999999999999,6.047057835e-05,0.014399999999999998,0.0,0.0
2022-01-07 02:00:00+00:00,0.06047057835,13.192000000000002,6.047057835e-05,0.013192000000000002,0.0,0.0
2022-01-07 03:00:00+00:00,0.06047057835,13.024000000000003,6.047057835e-05,0.013024000000000003,0.0,0.0
2022-01-07 04:00:00+00:00,0.06047057835,13.200000000000001,6.047057835e-05,0.013200000000000002,0.0,0.0
2022-01-07 05:00:00+00:00,0.06047057835,13.216,6.047057835e-05,0.013215999999999999,0.0,0.0
2022-01-07 06:00:00+00:00,0.06047057835,17.2712,6.047057835e-05,0.0172712,0.0,0.0
2022-01-07 07:00:00+00:00,0.06047057835,19.5072,6.047057835e-05,0.019507200000000002,0.0,0.0
2022-01-07 08:00:00+00:00,0.06047057835,20.0008,6.047057835e-05,0.020000800000000003,1.2,1200.0
2022-01-07 09:00:00+00:00,0.06047057835,19.2,6.047057835e-05,0.0192,1.2,1200.0
2022-01-07 10:00:00+00:00,0.06047057835,18.602400000000003,6.047057835e-05,0.0186024,1.2,1200.0
2022-01-07 11:00:00+00:00,0.06047057835,17.3024,6.047057835e-05,0.0173024,1.2,1200.0
2022-01-07 12:00:00+00:00,0.06047057835,16.955199999999998,6.047057835e-05,0.016955199999999997,1.2,1200.0
2022-01-07 13:00:00+00:00,0.06047057835,16.564,6.047057835e-05,0.016564,1.2,1200.0
2022-01-07 14:00:00+00:00,0.06047057835,16.8088,6.047057835e-05,0.016808800000000002,1.2,1200.0
2022-01-07 15:00:00+00:00,0.06047057835,17.6168,6.047057835e-05,0.017616800000000002,1.2,1200.0
2022-01-07 16:00:00+00:00,0.06047057835,19.5072,6.047057835e-05,0.019507200000000002,1.2,1200.0
2022-01-07 17:00:00+00:00,0.06047057835,20.8,6.047057835e-05,0.0208,1.2,1200.0
2022-01-07 18:00:00+00:00,0.06047057835,20.0,6.047057835e-05,0.02,1.2,1200.0
2022-01-07 19:00:00+00:00,0.06047057835,19.5072,6.047057835e-05,0.019507200000000002,1.2,1200.0
2022-01-07 20:00:00+00:00,0.06047057835,19.5072,6.047057835e-05,0.019507200000000002,1.2,1200.0
2022-01-07 21:00:00+00:00,0.06047057835,18.8552,6.047057835e-05,0.0188552,1.2,1200.0
2022-01-07 22:00:00+00:00,0.06047057835,17.208,6.047057835e-05,0.017207999999999998,1.2,1200.0
2022-01-07 23:00:00+00:00,0.06047057835,21.601599999999998,6.047057835e-05,0.0216016,1.2,1200.0
2022-01-08 00:00:00+00:00,0.06047057835,19.0288,6.047057835e-05,0.019028800000000002,0.0,0.0
2022-01-08 01:00:00+00:00,0.06047057835,17.2712,6.047057835e-05,0.0172712,0.0,0.0
2022-01-08 02:00:00+00:00,0.06047057835,16.9152,6.047057835e-05,0.0169152,0.0,0.0
2022-01-08 03:00:00+00:00,0.06047057835,16.072000000000003,6.047057835e-05,0.016072000000000003,0.0,0.0
2022-01-08 04:00:00+00:00,0.06047057835,16.0,6.047057835e-05,0.016,0.0,0.0
2022-01-08 05:00:00+00:00,0.06047057835,16.108800000000002,6.047057835e-05,0.016108800000000003,0.0,0.0
2022-01-08 06:00:00+00:00,0.06047057835,16.7272,6.047057835e-05,0.0167272,0.0,0.0
2022-01-08 07:00:00+00:00,0.06047057835,17.2712,6.047057835e-05,0.0172712,0.0,0.0
2022-01-08 08:00:00+00:00,0.06047057835,18.48,6.047057835e-05,0.01848,1.2,1200.0
2022-01-08 09:00:00+00:00,0.06047057835,18.316,6.047057835e-05,0.018316,1.2,1200.0
2022-01-08 10:00:00+00:00,0.06047057835,17.2312,6.047057835e-05,0.017231200000000002,1.2,1200.0
2022-01-08 11:00:00+00:00,0.06047057835,16.5344,6.047057835e-05,0.0165344,1.2,1200.0
2022-01-08 12:00:00+00:00,0.06047057835,14.8,6.047057835e-05,0.0148,1.2,1200.0
2022-01-08 13:00:00+00:00,0.06047057835,13.5616,6.047057835e-05,0.0135616,1.2,1200.0
2022-01-08 14:00:00+00:00,0.06047057835,13.024000000000003,6.047057835e-05,0.013024000000000003,1.2,1200.0
2022-01-08 15:00:00+00:00,0.06047057835,12.938399999999998,6.047057835e-05,0.012938399999999997,1.2,1200.0
2022-01-08 16:00:00+00:00,0.06047057835,15.192,6.047057835e-05,0.015192,1.2,1200.0
2022-01-08 17:00:00+00:00,0.06047057835,16.5344,6.047057835e-05,0.0165344,1.2,1200.0
2022-01-08 18:00:00+00:00,0.06047057835,16.8,6.047057835e-05,0.016800000000000002,1.2,1200.0
2022-01-08 19:00:00+00:00,0.06047057835,16.8,6.047057835e-05,0.016800000000000002,1.2,1200.0
2022-01-08 20:00:00+00:00,0.06047057835,16.7496,6.047057835e-05,0.0167496,1.2,1200.0
2022-01-08 21:00:00+00:00,0.06047057835,14.824000000000002,6.047057835e-05,0.014824000000000002,1.2,1200.0
2022-01-08 22:00:00+00:00,0.06047057835,11.835199999999999,6.047057835e-05,0.011835199999999999,1.2,1200.0
2022-01-08 23:00:00+00:00,0.06047057835,8.7344,6.047057835e-05,0.008734400000000002,1.2,1200.0
2022-01-09 00:00:00+00:00,0.06047057835,7.168799999999999,6.047057835e-05,0.0071687999999999995,0.0,0.0
2022-01-09 01:00:00+00:00,0.06047057835,6.419199999999999,6.047057835e-05,0.006419199999999999,0.0,0.0
2022-01-09 02:00:00+00:00,0.06047057835,4.4368,6.047057835e-05,0.004436799999999999,0.0,0.0
2022-01-09 03:00:00+00:00,0.06047057835,3.6656,6.047057835e-05,0.0036655999999999998,0.0,0.0
2022-01-09 04:00:00+00:00,0.06047057835,3.88,6.047057835e-05,0.0038799999999999998,0.0,0.0
2022-01-09 05:00:00+00:00,0.06047057835,5.943200000000001,6.047057835e-05,0.005943200000000001,0.0,0.0
2022-01-09 06:00:00+00:00,0.06047057835,7.1823999999999995,6.047057835e-05,0.007182399999999999,0.0,0.0
2022-01-09 07:00:00+00:00,0.06047057835,8.3832,6.047057835e-05,0.0083832,0.0,0.0
2022-01-09 08:00:00+00:00,0.06047057835,11.200000000000001,6.047057835e-05,0.011200000000000002,1.2,1200.0
2022-01-09 09:00:00+00:00,0.06047057835,11.200000000000001,6.047057835e-05,0.011200000000000002,1.2,1200.0
2022-01-09 10:00:00+00:00,0.06047057835,9.6,6.047057835e-05,0.0096,1.2,1200.0
2022-01-09 11:00:00+00:00,0.06047057835,5.5816,6.047057835e-05,0.0055816,1.2,1200.0
2022-01-09 12:00:00+00:00,0.06047057835,5.5816,6.047057835e-05,0.0055816,1.2,1200.0
2022-01-09 13:00:00+00:00,0.06047057835,4.6368,6.047057835e-05,0.0046368,1.2,1200.0
2022-01-09 14:00:00+00:00,0.06047057835,1.12,6.047057835e-05,0.0011200000000000001,1.2,1200.0
2022-01-09 15:00:00+00:00,0.06047057835,7.401599999999999,6.047057835e-05,0.0074015999999999995,1.2,1200.0
2022-01-09 16:00:00+00:00,0.06047057835,12.792000000000002,6.047057835e-05,0.012792000000000001,1.2,1200.0
2022-01-09 17:00:00+00:00,0.06047057835,16.632,6.047057835e-05,0.016632,1.2,1200.0
2022-01-09 18:00:00+00:00,0.06047057835,19.2,6.047057835e-05,0.0192,1.2,1200.0
2022-01-09 19:00:00+00:00,0.06047057835,18.4656,6.047057835e-05,0.0184656,1.2,1200.0
2022-01-09 20:00:00+00:00,0.06047057835,17.1216,6.047057835e-05,0.0171216,1.2,1200.0
2022-01-09 21:00:00+00:00,0.06047057835,17.2704,6.047057835e-05,0.017270399999999998,1.2,1200.0
2022-01-09 22:00:00+00:00,0.06047057835,15.331199999999999,6.047057835e-05,0.0153312,1.2,1200.0
2022-01-09 23:00:00+00:00,0.06047057835,15.6984,6.047057835e-05,0.015698399999999998,1.2,1200.0
2022-01-10 00:00:00+00:00,0.06047057835,13.200000000000001,6.047057835e-05,0.013200000000000002,0.0,0.0
2022-01-10 01:00:00+00:00,0.06047057835,12.695999999999998,6.047057835e-05,0.012695999999999997,0.0,0.0
2022-01-10 02:00:00+00:00,0.06047057835,12.744000000000002,6.047057835e-05,0.012744000000000002,0.0,0.0
2022-01-10 03:00:00+00:00,0.06047057835,12.808,6.047057835e-05,0.012808,0.0,0.0
2022-01-10 04:00:00+00:00,0.06047057835,13.8408,6.047057835e-05,0.0138408,0.0,0.0
2022-01-10 05:00:00+00:00,0.06047057835,16.008,6.047057835e-05,0.016007999999999998,0.0,0.0
2022-01-10 06:00:00+00:00,0.06047057835,18.2768,6.047057835e-05,0.018276800000000003,0.0,0.0
2022-01-10 07:00:00+00:00,0.06047057835,18.7792,6.047057835e-05,0.0187792,0.0,0.0
2022-01-10 08:00:00+00:00,0.06047057835,19.2,6.047057835e-05,0.0192,1.2,1200.0
2022-01-10 09:00:00+00:00,0.06047057835,19.1008,6.047057835e-05,0.0191008,1.2,1200.0
2022-01-10 10:00:00+00:00,0.06047057835,18.2704,6.047057835e-05,0.0182704,1.2,1200.0
2022-01-10 11:00:00+00:00,0.06047057835,17.8024,6.047057835e-05,0.0178024,1.2,1200.0
2022-01-10 12:00:00+00:00,0.06047057835,17.2808,6.047057835e-05,0.0172808,1.2,1200.0
2022-01-10 13:00:00+00:00,0.06047057835,16.4808,6.047057835e-05,0.016480799999999997,1.2,1200.0
2022-01-10 14:00:00+00:00,0.06047057835,16.0792,6.047057835e-05,0.016079200000000002,1.2,1200.0
2022-01-10 15:00:00+00:00,0.06047057835,17.84,6.047057835e-05,0.017839999999999998,1.2,1200.0
2022-01-10 16:00:00+00:00,0.06047057835,20.480800000000002,6.047057835e-05,0.0204808,1.2,1200.0
2022-01-10 17:00:00+00:00,0.06047057835,22.912,6.047057835e-05,0.022912,1.2,1200.0
2022-01-10 18:00:00+00:00,0.06047057835,23.5984,6.047057835e-05,0.023598400000000002,1.2,1200.0
2022-01-10 19:00:00+00:00,0.06047057835,21.396,6.047057835e-05,0.021396000000000002,1.2,1200.0
2022-01-10 20:00:00+00:00,0.06047057835,19.3784,6.047057835e-05,0.0193784,1.2,1200.0
2022-01-10 21:00:00+00:00,0.06047057835,17.3624,6.047057835e-05,0.0173624,1.2,1200.0
2022-01-10 22:00:00+00:00,0.06047057835,15.914400000000002,6.047057835e-05,0.015914400000000002,1.2,1200.0
2022-01-10 23:00:00+00:00,0.06047057835,16.8272,6.047057835e-05,0.0168272,1.2,1200.0
2022-01-11 00:00:00+00:00,0.06047057835,16.1936,6.047057835e-05,0.0161936,0.0,0.0
2022-01-11 01:00:00+00:00,0.06047057835,15.808,6.047057835e-05,0.015808,0.0,0.0
2022-01-11 02:00:00+00:00,0.06047057835,15.440000000000001,6.047057835e-05,0.01544,0.0,0.0
2022-01-11 03:00:00+00:00,0.06047057835,15.592000000000002,6.047057835e-05,0.015592000000000002,0.0,0.0
2022-01-11 04:00:00+00:00,0.06047057835,16.355999999999998,6.047057835e-05,0.016356,0.0,0.0
2022-01-11 05:00:00+00:00,0.06047057835,17.5456,6.047057835e-05,0.0175456,0.0,0.0
2022-01-11 06:00:00+00:00,0.06047057835,18.2704,6.047057835e-05,0.0182704,0.0,0.0
2022-01-11 07:00:00+00:00,0.06047057835,19.9976,6.047057835e-05,0.019997599999999997,0.0,0.0
2022-01-11 08:00:00+00:00,0.06047057835,19.9976,6.047057835e-05,0.019997599999999997,1.2,1200.0
2022-01-11 09:00:00+00:00,0.06047057835,19.3976,6.047057835e-05,0.0193976,1.2,1200.0
2022-01-11 10:00:00+00:00,0.06047057835,16.976,6.047057835e-05,0.016975999999999998,1.2,1200.0
2022-01-11 11:00:00+00:00,0.06047057835,16.568,6.047057835e-05,0.016568000000000003,1.2,1200.0
2022-01-11 12:00:00+00:00,0.06047057835,16.560000000000002,6.047057835e-05,0.016560000000000002,1.2,1200.0
2022-01-11 13:00:00+00:00,0.06047057835,16.544,6.047057835e-05,0.016544,1.2,1200.0
2022-01-11 14:00:00+00:00,0.06047057835,16.544,6.047057835e-05,0.016544,1.2,1200.0
