,water_price_morocco_eur_m3,water_price_morocco_alternative_eur_m3,water_price_egypt_eur_m3,water_price_egypt_alternative_eur_m3,Vavail_m3,deltaV_m3_h,Vavail_l,deltaV_l_h
2022-01-02 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.04843448747419,-0.9515655125258119,19048.43448747419,-951.5655125258119
2022-01-02 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.997932688118127,-1.002067311881872,18997.932688118126,-1002.0673118818719
2022-01-02 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.04340166364768,-0.9565983363523202,19043.401663647677,-956.5983363523202
2022-01-02 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.983969227049922,-1.0160307729500775,18983.96922704992,-1016.0307729500774
2022-01-02 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.05556909653368,-0.9444309034663194,19055.56909653368,-944.4309034663194
2022-01-02 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.91693240697601,-1.0830675930239888,18916.932406976008,-1083.0675930239888
2022-01-02 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.962429498676403,-1.0375705013235963,18962.429498676403,-1037.5705013235963
2022-01-02 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.917740347301038,-1.082259652698963,18917.740347301038,-1082.259652698963
2022-01-03 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.969516390221436,-1.0304836097785635,18969.516390221437,-1030.4836097785635
2022-01-03 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.926988296589673,-1.073011703410327,18926.988296589672,-1073.011703410327
2022-01-03 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.91120201821222,-1.0887979817877818,18911.202018212218,-1088.7979817877817
2022-01-03 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.05092132059383,-0.9490786794061721,19050.92132059383,-949.0786794061721
2022-01-03 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.96262102626858,-1.0373789737314218,18962.621026268578,-1037.3789737314219
2022-01-03 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.939955457735746,-1.0600445422642553,18939.955457735745,-1060.0445422642554
2022-01-03 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.016802215678993,-0.9831977843210051,19016.802215678992,-983.1977843210051
2022-01-03 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.98410151447606,-1.0158984855239392,18984.10151447606,-1015.8984855239393
2022-01-03 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.990969077770433,-1.0090309222295666,18990.969077770435,-1009.0309222295666
2022-01-03 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.980250243425846,-1.0197497565741527,18980.250243425846,-1019.7497565741527
2022-01-03 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.046873448064055,-0.953126551935946,19046.873448064056,-953.1265519359459
2022-01-03 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.983166374772082,-1.016833625227918,18983.16637477208,-1016.833625227918
2022-01-03 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.97032765486473,-1.0296723451352716,18970.32765486473,-1029.6723451352716
2022-01-03 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.09050568077476,-0.9094943192252387,19090.50568077476,-909.4943192252388
2022-01-03 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.99354395707052,-1.0064560429294804,18993.54395707052,-1006.4560429294804
2022-01-03 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.05980028527542,-0.9401997147245824,19059.800285275418,-940.1997147245825
2022-01-03 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.903273677598502,-1.096726322401499,18903.273677598503,-1096.726322401499
2022-01-03 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.93194266681663,-1.0680573331833667,18931.94266681663,-1068.0573331833666
2022-01-03 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.972140846425877,-1.0278591535741222,18972.140846425875,-1027.8591535741223
2022-01-03 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.95434560517609,-1.0456543948239094,18954.34560517609,-1045.6543948239093
2022-01-03 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.99704100388034,-1.0029589961196599,18997.041003880342,-1002.9589961196599
2022-01-03 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.967564105227254,-1.0324358947727457,18967.564105227255,-1032.4358947727458
2022-01-03 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.970381538017012,-1.0296184619829871,18970.381538017013,-1029.6184619829871
2022-01-03 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.017997025366093,-0.9820029746339092,19017.997025366094,-982.0029746339092
2022-01-04 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.921335275834426,-1.078664724165573,18921.335275834426,-1078.6647241655728
2022-01-04 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.01845120941866,-0.9815487905813394,19018.45120941866,-981.5487905813394
2022-01-04 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.074747769170287,-0.9252522308297126,19074.747769170288,-925.2522308297126
2022-01-04 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.079170640080367,-0.920829359919633,19079.170640080367,-920.829359919633
2022-01-04 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.99481869579959,-1.0051813042004105,18994.81869579959,-1005.1813042004105
2022-01-04 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.098609652756203,-0.9013903472437976,19098.609652756204,-901.3903472437976
2022-01-04 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.964502239945205,-1.0354977600547939,18964.502239945206,-1035.4977600547938
2022-01-04 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.099504879487228,-0.9004951205127709,19099.504879487227,-900.4951205127709
2022-01-04 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.908753949405824,-1.0912460505941761,18908.753949405826,-1091.246050594176
2022-01-04 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.024863020379815,-0.9751369796201855,19024.863020379817,-975.1369796201856
2022-01-04 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.039269053620213,-0.9607309463797857,19039.269053620214,-960.7309463797857
2022-01-04 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.0725036861307,-0.9274963138693025,19072.503686130698,-927.4963138693025
2022-01-04 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.086308136765076,-0.9136918632349245,19086.308136765078,-913.6918632349244
2022-01-04 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.976672116253752,-1.023327883746246,18976.67211625375,-1023.327883746246
2022-01-04 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.938731125110714,-1.0612688748892871,18938.731125110713,-1061.2688748892872
2022-01-04 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.021978734546455,-0.9780212654535456,19021.978734546454,-978.0212654535457
2022-01-04 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.926196801739124,-1.073803198260876,18926.196801739123,-1073.803198260876
2022-01-04 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.91805118077172,-1.0819488192282805,18918.05118077172,-1081.9488192282804
2022-01-04 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.908723505520417,-1.0912764944795836,18908.72350552042,-1091.2764944795836
2022-01-04 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.936960788473897,-1.063039211526104,18936.960788473898,-1063.039211526104
2022-01-04 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.003635388010583,-0.9963646119894186,19003.63538801058,-996.3646119894186
2022-01-04 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.040109278920433,-0.9598907210795687,19040.109278920434,-959.8907210795687
2022-01-04 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.947826708914405,-1.0521732910855945,18947.826708914406,-1052.1732910855944
2022-01-04 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.049962448972796,-0.9500375510272052,19049.962448972794,-950.0375510272053
2022-01-05 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.004825426707146,-0.9951745732928545,19004.825426707146,-995.1745732928546
2022-01-05 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.937946928590442,-1.062053071409557,18937.94692859044,-1062.053071409557
2022-01-05 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.969636647594413,-1.0303633524055866,18969.636647594412,-1030.3633524055867
2022-01-05 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.03675938851279,-0.9632406114872091,19036.759388512794,-963.2406114872091
2022-01-05 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.01734181267367,-0.9826581873263296,19017.341812673672,-982.6581873263295
2022-01-05 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.07487911453848,-0.92512088546152,19074.87911453848,-925.1208854615201
2022-01-05 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.99690044260427,-1.0030995573957289,18996.90044260427,-1003.0995573957289
2022-01-05 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.032634016552276,-0.9673659834477255,19032.634016552274,-967.3659834477255
2022-01-05 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.07021653232702,-0.9297834676729793,19070.21653232702,-929.7834676729792
2022-01-05 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.944884224403804,-1.0551157755961964,18944.884224403802,-1055.1157755961965
2022-01-05 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.96218366990181,-1.0378163300981929,18962.18366990181,-1037.8163300981928
2022-01-05 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.09187129719338,-0.9081287028066213,19091.87129719338,-908.1287028066213
2022-01-05 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.97324234285887,-1.0267576571411279,18973.24234285887,-1026.7576571411278
2022-01-05 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.99322134217723,-1.006778657822772,18993.22134217723,-1006.778657822772
2022-01-05 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.070118474910505,-0.9298815250894965,19070.118474910505,-929.8815250894966
2022-01-05 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.029833836319536,-0.9701661636804653,19029.833836319536,-970.1661636804653
2022-01-05 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.9705606909709,-1.0294393090290996,18970.5606909709,-1029.4393090290996
2022-01-05 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.0382630231045,-0.9617369768955012,19038.263023104497,-961.7369768955012
2022-01-05 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.912746534922757,-1.0872534650772427,18912.746534922757,-1087.2534650772427
2022-01-05 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.044656415439235,-0.9553435845607654,19044.656415439236,-955.3435845607654
2022-01-05 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.97899126923185,-1.021008730768148,18978.99126923185,-1021.0087307681479
2022-01-05 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.04467404646922,-0.9553259535307831,19044.67404646922,-955.3259535307831
2022-01-05 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.038616877122866,-0.9613831228771329,19038.616877122866,-961.3831228771329
2022-01-05 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.019507070273264,-0.9804929297267346,19019.507070273263,-980.4929297267346
2022-01-06 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.942275391453556,-1.0577246085464447,18942.275391453557,-1057.7246085464446
2022-01-06 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.041904482249933,-0.9580955177500667,19041.904482249935,-958.0955177500667
2022-01-06 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.006726415152052,-0.9932735848479468,19006.72641515205,-993.2735848479468
2022-01-06 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.95160593922893,-1.0483940607710687,18951.60593922893,-1048.3940607710688
2022-01-06 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.999732873276912,-1.0002671267230892,18999.732873276913,-1000.2671267230892
2022-01-06 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.052013065744735,-0.9479869342552647,19052.013065744733,-947.9869342552647
2022-01-06 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.91182876938945,-1.0881712306105484,18911.828769389453,-1088.1712306105485
2022-01-06 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.99188289458168,-1.0081171054183198,18991.88289458168,-1008.1171054183197
2022-01-06 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.9965306014119,-1.0034693985880998,18996.5306014119,-1003.4693985880998
2022-01-06 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.952836909728983,-1.0471630902710154,18952.836909728983,-1047.1630902710153
2022-01-06 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.097841430807318,-0.9021585691926817,19097.84143080732,-902.1585691926816
2022-01-06 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.013860207719894,-0.9861397922801075,19013.860207719896,-986.1397922801075
2022-01-06 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.981151749805733,-1.0188482501942657,18981.151749805733,-1018.8482501942657
2022-01-06 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.08308649214307,-0.9169135078569274,19083.08649214307,-916.9135078569274
2022-01-06 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.090461152117122,-0.9095388478828781,19090.46115211712,-909.5388478828781
2022-01-06 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.002061622269494,-0.997938377730506,19002.061622269495,-997.938377730506
2022-01-06 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.070584150358453,-0.929415849641547,19070.584150358452,-929.415849641547
2022-01-06 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.952840258621684,-1.0471597413783162,18952.840258621683,-1047.1597413783163
2022-01-06 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.070935005143635,-0.9290649948563658,19070.935005143634,-929.0649948563658
2022-01-06 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.94764638821757,-1.0523536117824297,18947.64638821757,-1052.3536117824297
2022-01-06 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.966835645855934,-1.0331643541440663,18966.835645855932,-1033.1643541440662
2022-01-06 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.90885043115491,-1.0911495688450907,18908.85043115491,-1091.1495688450907
2022-01-06 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.944901170289505,-1.0550988297104946,18944.901170289504,-1055.0988297104946
2022-01-06 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.968545879328783,-1.031454120671218,18968.545879328783,-1031.454120671218
2022-01-07 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.010168759566458,-0.9898312404335414,19010.16875956646,-989.8312404335414
2022-01-07 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.915720730477805,-1.084279269522194,18915.720730477806,-1084.279269522194
2022-01-07 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.00807035198561,-0.9919296480143927,19008.070351985607,-991.9296480143927
2022-01-07 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.973720792489118,-1.026279207510882,18973.72079248912,-1026.2792075108819
2022-01-07 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.051775153868515,-0.948224846131485,19051.775153868515,-948.224846131485
2022-01-07 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.939516778844528,-1.0604832211554718,18939.51677884453,-1060.4832211554717
2022-01-07 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.93319420477971,-1.066805795220291,18933.19420477971,-1066.805795220291
2022-01-07 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.90140227732996,-1.0985977226700385,18901.402277329962,-1098.5977226700386
2022-01-07 08:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.930647498264044,-1.0693525017359575,18930.647498264043,-1069.3525017359575
2022-01-07 09:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.08685033964235,-0.9131496603576492,19086.85033964235,-913.1496603576492
2022-01-07 10:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.039379166711793,-0.9606208332882076,19039.379166711795,-960.6208332882076
2022-01-07 11:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.981590875081217,-1.0184091249187817,18981.590875081216,-1018.4091249187817
2022-01-07 12:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.991801265732406,-1.0081987342675944,18991.801265732407,-1008.1987342675944
2022-01-07 13:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.993665647628255,-1.0063343523717463,18993.665647628255,-1006.3343523717463
2022-01-07 14:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.04972177217692,-0.9502782278230794,19049.72177217692,-950.2782278230793
2022-01-07 15:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.978156059900932,-1.0218439400990658,18978.15605990093,-1021.8439400990658
2022-01-07 16:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.06640924751395,-0.9335907524860511,19066.409247513948,-933.5907524860511
2022-01-07 17:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.951258067910956,-1.0487419320890439,18951.258067910956,-1048.741932089044
2022-01-07 18:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.94597180793518,-1.0540281920648187,18945.97180793518,-1054.0281920648188
2022-01-07 19:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.061154524703166,-0.9388454752968324,19061.154524703168,-938.8454752968324
2022-01-07 20:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.913391738136426,-1.0866082618635728,18913.391738136426,-1086.6082618635728
2022-01-07 21:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.017263026095566,-0.9827369739044347,19017.263026095567,-982.7369739044348
2022-01-07 22:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.987702653406117,-1.012297346593884,18987.70265340612,-1012.2973465938841
2022-01-07 23:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.912919789949388,-1.0870802100506118,18912.91978994939,-1087.0802100506119
2022-01-08 00:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.002357564422248,-0.9976424355777536,19002.357564422247,-997.6424355777535
2022-01-08 01:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.043047197914277,-0.956952802085723,19043.047197914275,-956.952802085723
2022-01-08 02:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.082308056803207,-0.9176919431967923,19082.308056803206,-917.6919431967923
2022-01-08 03:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.92234442555291,-1.077655574447089,18922.34442555291,-1077.655574447089
2022-01-08 04:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.01784248590795,-0.9821575140920513,19017.84248590795,-982.1575140920513
2022-01-08 05:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,19.054639437462708,-0.9453605625372926,19054.63943746271,-945.3605625372926
2022-01-08 06:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.987182837346765,-1.0128171626532334,18987.182837346765,-1012.8171626532334
2022-01-08 07:00:00+00:00,0.0290538951,0.581077902,0.06047057835,1.209411567,18.904176028229738,-1.0958239717702614,18904.176028229736,-1095.8239717702613
